,Date,Title,Link,Ticker
0,2021-04-12 09:00:00,CBAK Energy Reports Fiscal Year 2020 Financial Results,https://finance.yahoo.com/news/cbak-energy-reports-fiscal-2020-130000692.html,CBAT
1,2021-03-15 10:33:00,Why CBAK Energy Stock Just Jumped 12%,https://www.fool.com/investing/2021/03/15/why-cbak-energy-stock-just-jumped-12/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
2,2021-03-15 09:15:00,CBAK Energy Partners with a European Hydrogen Energy Giant to Promote Hydrogen Fuel Cell Development,https://finance.yahoo.com/news/cbak-energy-partners-european-hydrogen-131500339.html,CBAT
3,2021-03-08 14:07:00,"Why CBAK Energy, EHang Holdings, and AMTD International Stocks Popped Today",https://www.fool.com/investing/2021/03/08/why-cbak-energy-ehang-holdings-and-amtd-internatio/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
4,2021-03-08 09:39:00,Why CBAK Energy Technology Stock Fell 19.6% in February,https://www.fool.com/investing/2021/03/08/why-cbak-energy-technology-stock-fell-196-in-febru/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
5,2021-02-19 12:35:00,Why CBAK Energy Stock Soared 16% on Friday,https://www.fool.com/investing/2021/02/19/why-cbak-energy-stock-soared-16-friday/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
6,2021-02-19 09:00:00,CBAK Energy Develops Special 26650 Battery for Ultra-low Temperature Application,https://finance.yahoo.com/news/cbak-energy-develops-special-26650-140000477.html,CBAT
7,2021-02-15 12:15:00,10 Emerging Energy Technologies You Can Invest In Today,https://finance.yahoo.com/news/10-emerging-energy-technologies-invest-163120312.html,CBAT
8,2021-02-10 18:21:00,CBAK Energy Announces the Closing of $70 Million Registered Direct Offering Priced At the Market Under Nasdaq Rules,https://finance.yahoo.com/news/cbak-energy-announces-closing-70-232100954.html,CBAT
9,2021-02-08 14:38:00,"Why Clean Energy Stock Exploded Higher, CBAK Is Down, and Bloom Energy Is Just So-So Today",https://www.fool.com/investing/2021/02/08/why-clean-energy-stock-exploded-higher-cbak-is-dow/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
10,2021-02-08 09:15:00,CBAK Energy Announces $70 Million Registered Direct Offering Priced At the Market Under Nasdaq Rules,https://finance.yahoo.com/news/cbak-energy-announces-70-million-141500994.html,CBAT
11,2021-02-07 08:17:00,CBAK SHAREHOLDER NOTICE,https://finance.yahoo.com/news/cbak-shareholder-notice-131700262.html,CBAT
12,2021-02-06 08:39:00,Why CBAK Energy Technology Stock Skyrocketed 45.5% in January,https://www.fool.com/investing/2021/02/06/why-cbak-energy-technology-stock-skyrocketed-455-i/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
13,2021-02-06 08:17:00,CBAK SHAREHOLDER ALERT,https://finance.yahoo.com/news/cbak-shareholder-alert-131700632.html,CBAT
14,2021-02-05 09:15:00,"CBAK Energy Signs Agreement With Bus Manufacturer, Seeing Growing Revenues From EV Market",https://finance.yahoo.com/news/cbak-energy-signs-agreement-bus-141500119.html,CBAT
15,2021-02-03 09:23:00,CBAK Energy Announces Production Capacity Expansion in Anticipation of Increasing Client Orders,https://finance.yahoo.com/news/cbak-energy-announces-production-capacity-142300275.html,CBAT
16,2021-01-30 08:36:00,CBAK Deadline Alert,https://finance.yahoo.com/news/cbak-deadline-alert-133600843.html,CBAT
17,2021-01-28 19:05:00,CBAK Investor Alert,https://finance.yahoo.com/news/cbak-investor-alert-000500190.html,CBAT
18,2021-01-25 14:25:00,Why CBAK Energy Stock Just Popped,https://www.fool.com/investing/2021/01/25/why-cbak-energy-stock-just-popped/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
19,2021-01-25 09:17:00,CBAK Energy Partners With Chengdu Raja to Jointly Develop Battery Swapping Project and UPS Project,https://finance.yahoo.com/news/cbak-energy-partners-chengdu-raja-141700684.html,CBAT
20,2021-01-23 10:37:00,"CBAK INVESTOR ALERT: Securities Litigation Partner James Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In CBAK To Contact Him Directly To Discuss Their Options",https://finance.yahoo.com/news/cbak-investor-alert-securities-litigation-153700135.html,CBAT
21,2021-01-19 14:23:00,"CBAK INVESTOR ALERT: Securities Litigation Partner James Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In CBAK To Contact Him Directly To Discuss Their Options",https://finance.yahoo.com/news/cbak-investor-alert-securities-litigation-192300625.html,CBAT
22,2021-01-18 21:00:00,"CBAK ENERGY TECHNOLOGY ALERT: Bragar Eagel & Squire, P.C. is Investigating CBAK Energy Technology, Inc. on Behalf of CBAK Stockholders and Encourages Investors to Contact the Firm",https://finance.yahoo.com/news/cbak-energy-technology-alert-bragar-020000776.html,CBAT
23,2021-01-18 10:07:00,CBAK Shareholder Notice,https://finance.yahoo.com/news/cbak-shareholder-notice-150700189.html,CBAT
24,2021-01-17 10:05:00,CBAK Shareholder Alert,https://finance.yahoo.com/news/cbak-shareholder-alert-150500772.html,CBAT
25,2021-01-16 10:00:00,CBAK Investor Alert,https://finance.yahoo.com/news/cbak-investor-alert-150000955.html,CBAT
26,2021-01-15 15:04:00,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Investigating CBAK Energy Technology (CBAT) for Possible Securities Fraud, Encourages CBAT Investors and Persons Who May be Able to Assist to Contact its Attorneys Now",https://finance.yahoo.com/news/hagens-berman-national-trial-attorneys-200400650.html,CBAT
27,2021-01-15 09:40:00,"CBAK INVESTOR ALERT: Securities Litigation Partner James Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In CBAK To Contact Him Directly To Discuss Their Options",https://finance.yahoo.com/news/cbak-investor-alert-securities-litigation-144000752.html,CBAT
28,2021-01-14 23:15:00,"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims  On Behalf of Investors of CBAK Energy Technology, Inc. - CBAT",https://finance.yahoo.com/news/shareholder-alert-pomerantz-law-firm-041500892.html,CBAT
29,2021-01-13 17:27:00,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Investigating CBAK Energy Technology (CBAT) for Possible Securities Fraud, Encourages CBAT Investors and Persons Who May be Able to Assist to Contact its Attorneys Now",https://finance.yahoo.com/news/hagens-berman-national-trial-attorneys-222700345.html,CBAT
30,2021-01-13 11:00:00,"CBAT Investor Alert - Bronstein, Gewirtz & Grossman, LLC Notifies Investors of CBAK Energy Technology, Inc. Investigation",https://finance.yahoo.com/news/cbat-investor-alert-bronstein-gewirtz-160000862.html,CBAT
31,2021-01-11 13:13:00,Why CBAK Energy Stock Just Dropped 6%,https://www.fool.com/investing/2021/01/11/why-cbak-energy-stock-just-dropped-6/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,CBAT
